url,title,author,view,recommend,tag,synopsis,count,img
https://novelpia.com/novel/347986,로판 속 2인자가 되었다.,갈아서만든배,"2,125,005","178,563","#판타지
#중세","딱 한 명만 따라가라고 했다.

근데 그게 세계관 최강자더라.",113,https://images.novelpia.com/imagebox/cover/9c19dc5175dfee94da60f22996334acf_127761_ori.file
https://novelpia.com/novel/367469,흑막 교도소장으로 착각당했다,사제락,"681,634","39,899","#판타지
#중세
#하렘
#집착
#착각","재앙급 죄수들 교화를 마침내 성공했다.
그런데 다들 밖으로 나갈 생각이 없어 보인다...

아니, 너희들 전부 석방이라니까?",49,https://images.novelpia.com/imagebox/cover/428a088d80bdb79850f7cae23ab44211_415369_ori.file
https://novelpia.com/novel/308821,나 혼자만 솔플러,예신하루,"6,599,888","460,562","#판타지
#현대판타지
#성장
#게임
#탑등반
#먼치킨",인생 역전 찬스라고 생각한 초대장이 함정이었다.,267,https://images.novelpia.com/imagebox/cover/69bfed052fef6d1aefb046b4f02d926a_234192_ori.file
https://novelpia.com/novel/300042,잘생기면 인생이 편하다,민트초코주먹밥,"9,491,631","598,360","#현대판타지
#전생
#현대
#하렘
#일상
#회귀
#배우
#연예계
#먼치킨","잘생기면 인생이 편하다.
잘생긴 김에, 배우 해야겠다.",399,https://images.novelpia.com/imagebox/cover/2c162a920b18c201f881d39110e916c0_506669_ori.file
https://novelpia.com/novel/364549,장르를 미연시로 착각해버렸다.,출렁이,"823,464","59,325","#현대
#하렘
#나데나데
#빙의
#호러
#착각
#괴이
#공포
#코미디
#먼치킨","""있잖.아. 나. 예뻐.?""

""예쁜데요?""

""진.짜로?""

""네, 저랑 연애하실레요?""

""……정.말로?""


공포게임의 장르를 미연시로 착각해버렸다.

뭐, 좋으니 딱히 상관 없으려나.",50,https://images.novelpia.com/imagebox/cover/2da99b8c33d569fe9a35d95a8cea4613_280634_ori.file
https://novelpia.com/novel/365170,세계관 최강자의 오빠가 되었다,글쓰는공장,"1,165,716","66,655","#판타지
#하렘
#집착
#착각
#성장형먼치킨
#역키잡
#코미디
#힐링","원작에서는 천재 중의 천재이기에 누구에게도 이해받지 못하고 죽었던 여동생.

오빠인 나라도 챙겨줬다.

""오빠한테 손대지마. 죽여버린다.""
""오빠. 오빠는 평생 나랑 살 거지?""
""약혼 파기하면 안 돼? 다른 여자는 필요없잖아.""

그런데 여동생의 상태가 좀 이상하다.",58,https://images.novelpia.com/imagebox/cover/c3a6f776e1a0662b8c79d17b4acc41f6_321917_ori.file
https://novelpia.com/novel/347837,본관은 입국심사관입니다!,초록쥐,"2,475,298","162,134","#판타지
#중세
#하렘
#공무원
#이종족","귀하의 성함, 출신, 입국 사유를 진술해 주십시오. 5분 드리겠습니다.",125,https://images.novelpia.com/imagebox/cover/872f9b8985a53f3d396ceac3190ce26c_223472_ori.file
https://novelpia.com/novel/358490,우주시대의 외신은 성좌로 활동합니다,붉은부기,"1,096,025","77,353","#SF
#판타지
#전생
#일상
#외신
#성좌
#먼치킨
#크툴루
#세계창조
#창조신",죽었다가 환생하니 몸에서 별이 보인다.,92,https://images.novelpia.com/imagebox/cover/384f3bd10c125225b3195c502ed7e20e_96543_ori.file
https://novelpia.com/novel/346687,스마트폰 IN 무림학관,대롱닥,"2,100,977","202,518","#무협
#판타지
#하렘
#아카데미
#게임빙의
#성장형먼치킨
#정■통■무협
#커뮤니티","[뜌땨이도 무림고수가 될 수 있는 통합모드팩.zip]
스마트폰이 있는 모드 떡칠 사이비 무협 게임에 빙의했다.",143,https://images.novelpia.com/imagebox/cover/e4a6fded46e42a8c7bd72a22311b1603_3854209_ori.file
https://novelpia.com/novel/353281,먼치킨 귀환용사 스트리밍,유다트,"1,103,061","62,363","#현대
#라이트노벨
#하렘
#일상
#힐링
#코미디
#먼치킨
#인터넷방송
#스트리밍
#약한남녀역전","10년간 이세계에서 구르며 마왕을 죽였다.

그래서 지구로 돌려 보내달라는 소원을 빌었는데....

뭐? 지구에 핵전쟁이 터졌다고???

전쟁이라면 이제 지긋지긋했던 나는 여신으로부터 색다른 제안을 받았다.

내가 살던 세계, 그러니까.
지구와 한없이 유사한 평행 세계에 보내주겠다는 것!

그런데...

도착한 평행 세계가 뭔가 이상하다....!?



* 표지는 자체 제작입니다. 책임은 작가에게 있습니다.",95,https://images.novelpia.com/imagebox/cover/a8bfb046b8a14577b31e0755ed736cd8_304579_ori.file
https://novelpia.com/novel/367809,최종 보스를 이상하게 키워버렸다,매운맛젤리,"144,235","7,790","#판타지
#로맨스
#현대판타지
#아카데미
#착각
#집착
#소꿉친구
#얀데레
#코미디","집안 대대로 내려오는 능력으로,
엘리어드 대공의 장녀, ‘루에나 엘리어드’의 미래를 엿보았다.

호기심에 그녀의 소꿉친구가 되었고,
아카데미에 입학한 지금 내가 본 미래가 실현되기 시작했다.

그런데….

“아, 셀렌이다! …후냐아아앙?!”

최종 보스라고?

“아으, 또 넘어졌어….”

……얘가?",19,https://images.novelpia.com/imagebox/cover/304872d82b31fad33f56beedba2122e9_4960198_ori.file
https://novelpia.com/novel/373613,절대 육수를 우리지 않는 스트리머,7시30분,"77,081","5,465","#판타지
#현대판타지
#TS
#인터넷방송
#RTS
#게임","틀딱겜이라고 하면 밴입니다.

고전 명작겜이라 순화해서 말해주세요.


네?

분내 좀 그만 풍기라고요?

또 육수들 늘었네....

오랜만에 개미 털기 갑니다.




*표지는 노벨AI로 제작 되었으며, 상업적 이용이 가능합니다. 법적 문제 발생시 책임 소재는 모두 작가에게 있습니다.",19,https://images.novelpia.com/imagebox/cover/dd5a6c00e4a23758434e1b4df73891ed_68212_ori.file
https://novelpia.com/novel/365846,아카데미 가면남이 되었다,진아린,"651,680","35,772","#판타지
#하렘
#아카데미
#먼치킨
#집착
#성장
#착각
#성장형먼치킨","가면을 쓴 캐릭터에 빙의했다.


: 【귀속】
-착용자에게 완전히 귀속됩니다.
-강탈, 이전이 불가능하며 벗는 것조차 허락되지 않습니다.


가면을 못 벗는 건 그렇다 치자.


: 【낙인】
-말을 내뱉을 시, 극심한 고통이 뒤따릅니다.


근데 말도 못 하는 건 아니지.",57,https://images.novelpia.com/imagebox/cover/b991d784de7abdc5b3f445b1dbdf0313_394373_ori.file
https://novelpia.com/novel/330363,부캐 키우는 황태자님,모노카카,"3,211,284","328,170","#판타지
#하렘
#착각
#먼치킨","월화수목금금금.

휴일도 로망도 없는 황태자의 인생 속, 악마를 만났다.


“─깨워줘서 고마워. 부디 나에게, 당신의 소원을 말해주지 않을래?”

“내게 휴가를 줄 수 있나?”

“뭐?”

“부탁하네! 자네가 내 자유로운 여가 시간을 보장해 준다면 가능한 선에서 뭐든 이뤄주겠네! 돈? 명예? 권력? 뭘 원하지?”



*표지는 환바림님께서 그려주셨습니다!",165,https://images.novelpia.com/imagebox/cover/015c2fb1508a048c4c9ceca2c8593971_281242_ori.file
https://novelpia.com/novel/358598,던전의 1층 수문장이 되었다.,닥터페퍼치킨마요,"974,696","76,006","#판타지
#중세
#무협
#착각
#낭만
#먼치킨
#던전운영","감히 나와 싸우는데 실수를 해?!

감히 보스방까지 오다가 아이템을 전부 사용해버렸다고?!

감히 수백 가지나 되는 내 패턴을 모두 학습하지못했다고!?

그럼 죽어.

돌아가라 애송이.

너희들은 아직 준비가 안됐다.",96,https://images.novelpia.com/imagebox/cover/a5b36f9a5a6c6c4d49143fd981ab32b0_377326_ori.file
https://novelpia.com/novel/365121,"인생 3회차, 악질 훈수충 스트리머가 되었다",하몬,"649,348","31,027","#현대판타지
#일상
#먼치킨
#훈수충
#인터넷방송
#게임
#코미디
#집착
#갤러리","인생을 세 번 사니.
저절로 훈수가 튀어나오더라.",62,https://images.novelpia.com/imagebox/cover/e2a60ba29e17a03998c2b760f66f2e4e_89828_ori.file
https://novelpia.com/novel/369838,다크 판타지 초월자 단톡방의 주인이 되었다,별밤바,"452,701","27,176","#판타지
#중세
#하렘
#환생
#착각
#먼치킨
#마법","익명 단톡방.

내가 만들 때만 해도, 이렇게 괴물 같은 초월자들만 모여 들 줄은 몰랐다.

내가 그들의 수장이 될 줄은 더더욱.",43,https://images.novelpia.com/imagebox/cover/5f2d13d95b4766ec6d6292c9e0b4da92_415083_ori.file
https://novelpia.com/novel/346855,여신이 나만 애호함,미츄리,"1,181,664","131,620","#판타지
#코미디
#착각
#신화","착각 때문에 끔찍한 지옥에 취직하고 말았다.
탈출 방법은 해고 당하는 것뿐.

""조이, 너는 정말 대단하구나!""
""네가 없인 우리 회사가 안 돌아가!""

그런데 내 인사평가가 자꾸만 높아진다.
그리고 지옥의 여신님이 자꾸만 나를 과대평가 하시는데…!?",156,https://images.novelpia.com/imagebox/cover/bf7bd0307c1601acdffa51b49d0c9273_392637_ori.file
https://novelpia.com/novel/355334,나락간 버튜버가 되었다,유체르,"777,732","53,866","#현대
#일상
#인터넷방송
#TS
#버튜버
#노맨스
#연예계
#빙의",나락가서 이적했다.,126,https://images.novelpia.com/imagebox/cover/ccbafb2db05fa43da00e1953239acb22_328487_ori.file
https://novelpia.com/novel/367861,아포칼립스의 던전주가 되었다,백수,"301,202","21,002","#판타지
#라이트노벨
#하렘
#일상
#갤러리
#이세계
#던전운영
#아포칼립스
#집착
#코미디","지상은 마물로 들끓고 사람들은 지하 셸터에서 지내며 던전에서 나오는 자원에 의존해 생활한다.

근데 이제 던전 자원도 말랐댄다. 모두가 강제로 시한부가 된 세상.

그런 곳으로 전이한 나는 유일하게 자원을 만들어 내는 능력을 얻게 되었다.

[셸터 정상화는 신.던.황]

[캬 ㅋㅋ 슬라임 동산 티켓 개꿀~]

[던붕아...티켓 조금만 더 뿌려주면 안 되겠니..?]



!!!!!!!!!!!!표지는 직접 그린겁니다.!!!!!!!!!!!!!!!!!!",51,https://images.novelpia.com/imagebox/cover/fe970ccc24bb37a573ae4f72f65e6142_222845_ori.file
https://novelpia.com/novel/356504,나만 괴이의 호감도가 보인다,파라밀라,"1,323,250","84,699","#현대판타지
#괴이
#먼치킨
#갤러리
#치트
#괴담
#게임
#빙의",치트 모드 좀 깔았더니 괴이들이 귀여워 보이고 호감도 게이지가 생겨났다,104,https://images.novelpia.com/imagebox/cover/3bb7acdd771d32e870c7347b58a35791_357764_ori.file
https://novelpia.com/novel/97161,로판 속 공무원,보르지긴,"31,104,011","2,138,394","#판타지
#라이트노벨
#중세
#하렘
#일상
#빙의
#아카데미파견공무원","무료분만 찍먹하고 뱉었던 로판에 빙의했다.
다행히 빙의한 몸 속에 흐르는 피가 푸르고도 푸르러 먹고 사는 것에 문제는 없었다.

""우리 가문의 영화는 황실로부터 대대로 받은 은덕 덕분이다.""

그 대가인지 제도 광장에서 황제 초상화 좀 열심히 흔들 것 같은 아버지를 두었고, 강제로 공무원 루트를 밟게 되었다.

남들 로맨스 찍을 때 나는 싱글벙글 공무원 라이프를 보낸다.


[ 표지 일러스트는 작가가 외주를 통해 제작한 일러스트로, 저작권은 작가에게 있습니다. ]","1,239",https://images.novelpia.com/imagebox/cover/7dcb062499df23410eb890cf3e71b51b_144170_ori.file
https://novelpia.com/novel/348778,흑막 가문에게 입양당했다,아기소금,"1,227,103","117,256","#판타지
#TS
#환생
#백합
#집착
#구원
#의존","환생 이후, 나는 용사파티의 일원이 되기를 꿈꿨다.

흑막 가문의 새 딸이 아니라.",125,https://images.novelpia.com/imagebox/cover/e74b3c5ed3939a4d529b7ed2de4cf618_106345_ori.file
https://novelpia.com/novel/364923,암살치트로 범죄자 정상화,라예나시아,"558,616","42,766","#현대판타지
#판타지
#현대
#TS
#약피폐
#피카레스크
#빌런
#정의
#먼치킨","여자가 되었더니 누구든 죽일 수 있는 능력을 얻었다.

기왕 얻은 김에 세상을 정화해보자.
가능한 공정하고, 철저하게.",62,https://images.novelpia.com/imagebox/cover/22ff890a9fcb0f24bc35e80c39610234_368472_ori.file
https://novelpia.com/novel/351085,우결 컨텐츠였는데 상대가 진심이다,청월헌,"854,993","48,329","#로맨스
#현대
#순애
#인터넷방송",단순한 방송 컨텐츠였는데 상대가 진심이 되어버렸다.,87,https://images.novelpia.com/imagebox/cover/6cd9fc357b0c11ab9fd68636e38772ae_442215_ori.file
https://novelpia.com/novel/354088,곰인형이 계속 진화함,추르,"919,629","68,141","#판타지
#전생
#일상
#인외
#진화
#상태창
#환생
#힐링","눈을 떠 보니 곰인형이 되어 있었다.

[진화 lv.1]
─개체 레벨 하나를 소모하여 사용 가능.

무한 진화가 가능한.",108,https://images.novelpia.com/imagebox/cover/152a1f7acac89de5b51824fbe2afbfd7_500679_ori.file
https://novelpia.com/novel/211768,TS미소녀기타리스트의 수기,김취미,"6,936,509","596,820","#현대
#일상
#TS
#빙의
#밴드
#코미디
#음악
#천재
#먼치킨
#연예계","이유없이 받은 두 번째 기회.
그는 이전과는 다르게 살아보자고 생각했다.",637,https://images.novelpia.com/imagebox/cover/c90c720c6baa794dab6028f241637aa1_431354_ori.file
https://novelpia.com/novel/363453,7조원을 상속 받았습니다,판타님,"274,265","8,418","#현대판타지
#하렘
#돈지랄
#큰손
#인터넷방송
#경영한스푼
#부동산
#별풍선","아버지와 의절했던 할아버지가 미국의 재벌이었나 보다.

[입금 알림]
입금액 : 7,034,102,593,910
잔액 : 7,034,807,643,120

어느 날 그 할아버지 재산이 나한테 왔다.",68,https://images.novelpia.com/imagebox/cover/9a93afd86995c95e69d18ecc2fe4e69f_327820_ori.file
https://novelpia.com/novel/326517,중세시대 검희가 되었다,루루챠,"2,774,348","263,814","#판타지
#TS
#먼치킨
#착각","게임 속에 빙의한지 어언 10년.
오늘도 마물을 베며 날 찬양해줄 뉴비를 기다린다.",235,https://images.novelpia.com/imagebox/cover/240598a0884a258ac15e491bf61de72d_90740_ori.file
https://novelpia.com/novel/101172,무협 미연시의 오랑캐 글쟁이,정중선,"18,924,338","1,422,859","#무협
#하렘
#일상
#작가물
#코미디
#착각","웹소설 작가, 무협 미연시 히로인에게 살해당하는 조선인 약혼자가 되었다.

살아서 도망쳐야 한다.



- 표지는 외주작으로 저작권은 저에게 있습니다. -",790,https://images.novelpia.com/imagebox/cover/b1d53c84d0848136761e4fb6957a4653_84190_ori.file
https://novelpia.com/novel/352560,던전 속 미치광이 과학자 아닙니다,글쓰는바라,"1,645,309","125,333","#현대판타지
#히어로
#착각
#빌런
#경영
#흑막
#집착
#먼치킨
#후회","""키시시시! 기다리고 있었습니다! 자, 어서! 그 정의로운 손길로 저를 구원하시죠! 저도 선량한 시민이랍니다!""

""시민은 무슨…! 이 난장판을 만들어 놓고 네 입에서 같은 시민이라는 단어가 나와?!""

""뭔가 오해가 있는 것 같군요. 엄밀히 따지면 그건 제가 한 게 아닌…….""

""닥쳐! 정의의 이름으로 널 용서하지 않겠다!!""

.
.
.

아니, 씨발! 나도 좀 구해달라고!!



[※표지는 '신사비' 그림 작가님의 외주작입니다. 따라서 저작권은 본 작가에게 있음을 알려드립니다.]",123,https://images.novelpia.com/imagebox/cover/a978c9b9a7b2aff5ab0c8dd11f9ab7c3_297864_ori.file
https://novelpia.com/novel/347751,아카데미 천재 공학자가 되었다,카타자루,"963,450","79,615","#판타지
#중세
#공학
#TS
#아카데미
#환생",마법만능주의 한복판에서 공학을 외치다.,112,https://images.novelpia.com/imagebox/cover/d4a29744958980400a7fcccf4fa093c3_370084_ori.file
