seriesId,title,authors,category,subcategory,description,pubPeriod,ageGrade,viewCount,ratingCount,ratingSum,thumbnail,tags,totalCount
56443245,튜토리얼이 너무 어렵다,"이마에 다이키,gandara",웹툰,판타지,"gandara 퓨전 판타지 장편소설 '튜토리얼이 너무 어렵다' 가 웹툰으로 독자 여러분을 찾아갑니다.

삶이 무료하던 어느 날, 내 눈앞에 나타난 초대 메세지. 
[튜토리얼 세계에 입장하시겠습니까?] 

그리고 뒤이어 나타난 난이도 선택 창. 
[이지] [노말] [하드] [헬] 나는 주저없이 헬 난이도를 선택했다. 

그리고 후회했다. 

아무리 헬 난이도라지만, 이건 너무 심하잖아.",월,All,26666130,115376,1097875,//page-images.kakaoentcdn.com/download/resource?kid=coVuG7/hAd4Yy62h9/UyhQMX5KOAsKRZ1f34jkBK&filename=o1,"게임, 레이드, 검사, 마법사, 격투가, 창, 플레이어",233
57616627,남주의 입양딸이 되었습니다,"또나,라티네",웹툰,로판,"“아이를 입양한다”

어느 날 갑자기 떨어진 북부의 주인 보레오티의 폭탄 발언.
그리고 기적처럼 만난 “검은색”을 지닌 아이.

그런데…

“근☆육이 제일 좋아~ ☆불끈불끈☆ 모여라~ ٩(๑˃́ꇴ˂̀๑)۶”
“이두근 (ง˙∇˙)ว, 삼두근 (ง˙∇˙) ง”
“흉근 복근 짜릿해 ദ്ദി ˉ͈̀꒳ˉ͈́ )✧.”


“…주군, 저희 애들은 저 정도까지는 아니었습니다만.”

아니다. 우리 애가 얼마나 똑똑한데. 일곱 살인데 어려운 말도 많이 알고, 책도 빨리 읽고, 배짱도 있고… 너네 우리 딸이 구운 쿠키 먹어봤나? 아무튼 재능이 넘쳐난단 말이다. 우리 딸은 천재야. 얼굴도 날 닮아서 요즘 부쩍 미모가 꽃을 피우고 있지. 벌써부터 두려울 정도다. 이 내가 말이지.

……그래, 인정한다. 내 딸은 변태다.

#이런 조합 #앞으로도 없다
#세상에서 제일 잘난 최강 아빠 #동심이 부패한(?) 애늙은이 딸 #대환장 #티키타카",토,All,53191011,269579,2688666,//page-images.kakaoentcdn.com/download/resource?kid=GLPmT/dJMb9MvVnT4/Gw6KhpzTaW0nbKxgJnP3Z0&filename=o1,"로맨스판타지, 육아물, 가족물, 우연한만남, 능력남, 나쁜남자, 까칠남, 다정남, 능력녀, 자상녀, 엉뚱발랄녀, 털털녀, 다정녀, 달달물, 힐링물",133
56109623,닳고닳은 뉴비,"보늬,레고밟았어",웹툰,판타지,"서비스 종료까지 앞으로 15년.
오직 나만이 엔딩을 알고 있다.

'나는 고인물이다'",일,All,43636050,158806,1557200,//page-images.kakaoentcdn.com/download/resource?kid=c9D4HQ/hAJjGhAzVg/kgOMfw4eAr89kKWKq80z91&filename=o1,"게임, 먼치킨, 성장, 고인물, 영웅/신화, 이능력, 플레이어",234
61921639,악당의 며느리는 권력자 체질입니다,"탄단,김리온,은려원,스튜디오 니니",웹툰,로판,"19금 피폐 막장 수인 역하렘물 소설에 빙의해 버렸다.
그런데 수인이 아니라 어느 귀부인이 키우는 나무로?

...그 후로도 소금쟁이, 해파리, 카나리아 등에 빙의하다가,
7회차의 빙의 끝에 드디어 담비 수인 빙의에 성공했다!!!

하지만, 이번에도 호락호락하지 않았다.
비중 없는 엑스트라, 그것도 굴뚝 청소 담당 하녀.
그중에서도 가장 악조건은 바로... 수인화를 못 하는 알비노라는 것.

그냥 죽...! 고 다시 시작할까 생각하던 순간,
""너 내 며느리가 되지 않을래?""
세계관 최고 악당이 며느리 제안을 해왔다.

제가 이 피도 눈물도 없다는 악당 가문에서 며느리로 살아남을 수 있을까요?!",일,All,3017623,14618,145256,//page-images.kakaoentcdn.com/download/resource?kid=bBA1iC/hAM528wuXU/NowQpK6e5MkEgf1YmGmRlK&filename=o1,"로맨스판타지, 육아물, 차원이동물, 가족물, 환생물, 빙의물, 능글남, 다정남, 까칠남, 애교남, 집착남, 능력녀, 계략녀",33
67003982,"전속은 곤란합니다, 공작님","희희,코슈멍,실베스타",웹툰,로판,"전생의 기억을 떠올린 지 5년 차.
하지만 아무 일도 일어나지 않았다.

“원작 그게 뭐지. 먹는 건가.”

세계관은 몰라도 먹고 사는 데는 아무 지장없다.
돈도 잘 벌지 드래곤도 쪼물거릴 수 있지!
이대로 드래곤 훈련사로 가늘고 길게 살면 좋겠다!
...같은 생각을 했기 때문일까?

“내 드래곤의 전속 훈련사가 되어주었으면 좋겠는데.”
“죄송합니다. 맡을 수 없습니다.”

하필이면 공작의 드래곤에게 간택 당했다.
나 이거 알아, 어디서 봤어.
딱 봐도 소설 속 주인공 같은 공작이 고용주가 되면
가늘고 길게는 물 건너 간다 싶어 단칼에 거절했는데-

“언제까지 고집을 부릴지 궁금해지는군.”

왜 집착남 같은 대사를 하시는거죠? 플래그 멈춰!",월,All,735250,3404,33835,//page-images.kakaoentcdn.com/download/resource?kid=bCeVeH/hALR1woJdh/QTMkgKPJ2mRuEbrSP3YAQk&filename=o1,"로맨스판타지, 성장물, 전문직물, 상처남, 왕족/귀족, 능력녀, 철벽녀, 계약관계, 힐링물",27
55021766,악녀는 두 번 산다,"피치베리(스토리웹툰),한민트",웹툰,로판,"모략의 천재, 황제를 만들다!



""오빠가 잘되어야 너도 잘되는 거야.""
 
 온갖 악행을 저질러 오빠를 황제로 만들었다.
하지만 아르티제아의 헌신은 배신으로 돌아왔다.
죽음의 문턱에서 그녀에게 구원의 손을 내민 것은, 정의로운 숙적 세드릭 대공뿐이었다.

“계책을 내라.”
“…….”
“이 상황을 뒤집을 수 있는 인물을 나는 그대 외에는 떠올리지 못하겠어. 로산 후작.”
“…….”
“나에게는 그대의 힘이 필요하다.”

이미 기울어진 세력 판도를 뒤집고 도탄에 빠진 제국을 구할 계책은 없다.
그러나 방법은 있다.
모든 것이 잘못되기 이전으로 시간을 돌리는 것.

피의 눈물과 함께 그녀는 자신의 몸을 바쳐 고대마법으로 시간을 돌린다.
이번에는, 실패하지 않으리라.

죽지 않고 18세로 회귀한 아르티제아는 세드릭 대공을 위한 악녀가 될 것을 결심한다.

“저에게 청혼해 주십시오. 당신을 황제로 만들어 드리겠습니다.”


악마에게 무릎을 꿇은 대가로,
당신은 당신 대신 손을 더럽힐 악마를 얻을 것입니다.


******************************************************************************

한민트 작가님의 인기 로맨스판타지 소설<악녀는 두 번 산다>를 웹툰으로 만나보세요!

*******************************************************************************",화,All,78274973,340845,3395665,//page-images.kakaoentcdn.com/download/resource?kid=cWIcwo/hAd4PCIkoc/AUOPnzAhLVO1t9YxIPVIDK&filename=o1,"로맨스판타지, 회귀물, 악녀, 계약관계, 다정남, 능력남, 왕족/귀족, 외유내강, 계략녀, 권선징악",230
64839107,"저는 모르는 일이니 헤어질까요, 폐하?","민이영,아롱드리",웹툰,로판,"마차 사고로 인해 기억상실증에 걸린 르미에.
기억을 찾기 위해 본 일기장에서 경고를 발견한다.

[그를 사랑해선 안 돼.]

그때, 그녀의 연인이었다고 주장하는 남자가 찾아왔다.
""난 당신 스스로도 모르는 부분까지 전부 다, 알고 있으니까.""

분명 기억 속엔 존재하지 않는 그.
하지만 그에게 점점 끌리는 자신을 발견하는데...

…진짜 우린 연인이었을까? 왜 헤어진 걸까?
진실에 다가서는 것이, 정말로 나를 위한 일이 맞을까?",일,All,3758109,11609,115472,//page-images.kakaoentcdn.com/download/resource?kid=biyNl1/dJMb8WZDbDF/AqAtnk5nGmNzsbzXI71UL1&filename=o1,"로맨스판타지, 암투물, 가상시대물, 다정남, 소유욕/독점욕, 왕족/귀족, 카리스마남, 능력남, 계략남, 능력녀, 자상녀, 외유내강, 다정녀, 기억상실, 드라마",47
61725025,스킬빨로 레벨업,"Runbel(whomor),파란영",웹툰,판타지,"2020년 인류를 삼킨 정체모를 괴물들
위험에 빠진 인류에게 주어진 4가지의 선택지.

각 모드의 미궁을 클리어 한 플레이어들은
지구로 돌아와 고신의 침공에 대비해야 한다!

누구나 살아나갈 수 있는 이지 모드
살 사람만 살아 나가는 노말 모드
1%만 살아남을 수 있는 하드 모드
극악의 난이도 얼론 모드

기상천외한 방법으로 미궁을 공략하여
남들은 갖지 못한 스킬들을 보유한,
인류 최강의 이지 모드 플레이어 강태산!

「더하기, 곱하기, 공격 무효화, 절대 판정...」

하지만 '이지 모드' 출신이라
절대적인 파워가 부족한데...!

결국 오고야 만 인류 최후의 날!

절망 속에서 죽어가던 그 때,
기적같은 기회가 찾아왔다!

""이번엔 반드시 더 강해지고 말겠어.""

다시 한 번 미궁 도전!
스킬빨 플레이어 강태산의 '얼론 모드' 공략기!",토,All,9302721,36546,358351,//page-images.kakaoentcdn.com/download/resource?kid=bvlpWc/dJMb862fBxk/t3KRWny5BrJlbKbvyPd9iK&filename=o1,"차원이동, 게임, 환생, 생존, 성좌, 노력, 먼치킨",113
60786092,정체를 숨긴 서브남주에게 잘못 걸렸다,"섬사람,삼오,신록보다푸른",웹툰,로판,"허영심 가득한 시린가 자작가의 장녀 메이어리, 약혼자와 함께 신년회 파티에 참석하기 위해 마차를 타고 가다가 불현듯 전생의 기억이 떠오른다. 바로 자신이 전생에 마지막으로 읽은 소설의 엑스트라 악역으로 환생했다는 사실! 어떻게 죽었는지는 기억이 안 나지만, 일단 원작의 내용이 기억난 이상 이대로 살 수는 없다고 다짐한다.

메이어리는 원래 제국 제일의 인기남인 콜누타 공작을 따라다니는 철없는 스토커에, 집안 사정 생각 안하고 사치를 일삼는 허영심 많은 영애였다. 그러나 전생의 기억을 되찾고는 소설 속 파멸 플래그를 바꾸기 위한 결심을 하게 된다. 

그러던 어느 날, 메이어리는 소설 속 서브 남주인 네펜데스와 마주치게 된다. 변장을 하고 있지만 네펜데스가 황태자임을 바로 눈치 챈 메이어리! 결국 황태자와 비밀유지 계약까지 하게 되는데…",금,All,5429341,22829,226396,//page-images.kakaoentcdn.com/download/resource?kid=5dHNP/hAC1NArM4u/27C6SBbZsDTyCL9yMIOu8k&filename=o1,"로맨스판타지, 환생물, 빙의물, 회귀물, 능력남, 계략남, 집착남, 엉뚱발랄녀, 계약관계, 로맨틱코미디, 왕족/귀족, 다정녀, 철벽녀, 삼각관계, 신분차이",101
54845189,악역의 엔딩은 죽음뿐,"수월,권겨을",웹툰,로판,"역하렘 공략 게임의 악역, 
에카르트 공작가의 하나뿐인 공녀이자 입양아
페넬로페로 빙의했다. 

그런데 하필 난이도는 극악! 
뭘 해도 엔딩은 죽음뿐! 

‘진짜 공녀’가 나타나기 전에
여주의 어장 중 한 명을 공략해서 살아남아야 한다.

사사건건 시비를 거는 오빠 1, 2.
모든 루트가 죽음으로 이어지는 미친 황태자.
여주바라기 마법사와 충직한 노예 기사까지!

‘일단 가망성 없는 놈들은 바로 버리자.’

“그동안 제 주제를 잘 몰랐어요.
앞으로는 쭉, 신경 쓰실 일 없이,
쥐죽은 듯 살겠습니다.”

근데 왜 자꾸 선을 그을수록 호감도가 오르는 거야?!
악역 페넬로페의 미친 역하렘 공략 게임 생존기!

==============================

[표지 및 타이틀 로고 디자인] 디자인그룹 헌드레드",금,All,105277270,562503,5613215,//page-images.kakaoentcdn.com/download/resource?kid=tVfZT/hAKLISBKe3/khdIKdoAk8rROWQKEXVVNK&filename=o1,"로맨스판타지, 빙의물, 가족물, 까칠남, 왕족/귀족, 사이다남, 직진남, 무심녀, 악녀, 사이다녀, 철벽녀",185
66756725,마법군주,"윤삼,sushi,발렌",웹툰,판타지,"마법의 쇠퇴기라 불리는 이 시대에서
오직 '나'만이 드래곤의 힘을 쓰고 있다.

이번 생에서 살려낸 두 인연과
이제는 온전히 내 삶의 일부가 된 소중한 식구들까지.

새로운 삶, 새로운 신분과 새로운 힘.
내겐 그 모든 것이 있다.

지금의 나는…

이 세상을 바꿀 수 있다.",월,All,841164,4944,48393,//page-images.kakaoentcdn.com/download/resource?kid=iQPik/hALRZFkpMK/k0SEkOkksZUccOYg97FVkk&filename=o1,"경영/기업, 회귀, 성장, 조력자, 노력, 마법사, 왕족/귀족, 영지, 영웅/신화, 아티팩트",29
60083487,악당 공작가의 실세 막내딸입니다,"소은,아레카야자,슈퍼하양",웹툰,로판,"고등학생 시절 취미로 쓰다 그친 소설 속에 빙의했다.
하필이면 주연도, 조연도 아닌
이름도 없는 일곱 살 고아 소녀에게 빙의했는데...

남의 집에서 구박데기로 살다 학대에 지쳐 달아났더니
붙잡혀 노예로 팔려 가 버렸다.

이번 생은 정말 망했구나 싶었는데...
노예 경매장에서 날 구해 낸 것은 바로
소설 속 등장하는 악명 높은 악역,
'헨리에트 시틀릿 웬즈그레이'였다.

그는 황제를 꼭두각시처럼 부리고,
귀족들의 목을 써는 게 취미인 원작 속 최대 최악의 악당이다.

... 그 사람이 나의 친부라고?

그런데, 악역이라는 명성과 다르게
실제로 함께 지내보니 뭔가 좀 이상한 것 같다.

""그래, 내 딸아.""
""네가 하고 싶은 것은 다 해도 좋다. 우리 가문의 그 누구든,
너의 말이라면 반드시 귀 기울이고 그대로 행하며 이룰 테니.""

잠깐...
내가 쓴 소설은 이렇지 않았던 것 같은데?",월,All,17093472,56926,564781,//page-images.kakaoentcdn.com/download/resource?kid=eoRCU/hAMhkISx1h/UTIrwRRAr4WRSZAKKKQOA1&filename=o1,"로맨스판타지, 육아물, 가족물, 인외존재, 까칠남, 나쁜남자, 다정남, 왕족/귀족, 오빠, 츤데레남, 집착남, 능력녀, 능글녀, 애교녀, 치유물",120
62396267,용을 삼킨 마법사,"승민,테디바라(악어스튜디오),일황",웹툰,판타지,"[그대는 새로운 신화의 초석이 될 것이다.
그 신화를 위해 그대에게 다시 한 번의 기회를 부여한다.]

몰락한 개국공신 가문의 마지막 후계자이자
저주 받은 삼류 마법사 '러셀 레이먼드'.

가문 재건의 희망을 품지만 현실은,
아카데미에선 퇴학에 삼류 용병 마법사조차 되지 못하는 비루한 신세.

그러던 그가 일용직을 하러 간 날. 
어머니의 유품 반지가 '용의 심장'에 반응하고
그런 러셀에게‘용의 심장’이 부여한 뜻밖의 기회.

아카데미 시절로의 [회귀] 그리고,
[미션 보상으로 마석(식용)을 지급합니다]

그렇게 러셀은 날아오른다.
마치 단 한 번도 날개를 펴지 못했던 용처럼.
자신을 억압했던 운명이란 파도를 가르고,
허락되지 않았던 빛나는 세계에 가 닿는다.",일,All,16042799,57164,557317,//page-images.kakaoentcdn.com/download/resource?kid=beh2tG/hAJrgiITvK/BOjINAKtKquRpybdF783Y0&filename=o1,"게임, 생존, 먼치킨, 천재, 노력, 아티팩트, 시스템, 회귀, 복수, 마법사, 정령술사, 정령, 귀환, 성장, 용병",110
57809482,우리가 가족이 될 수 있을까요?,"말차비엔나,한이림",웹툰,로판,"아그니스 공작의 시한부 딸을 대신하여
황태자와 결혼하기 위해 입양된, '나비아 아그니스'

""진짜 가족이 되고 싶어요.""

가족의 애정에 목을 맸던 나비아는
학대를 받으면서도 황후가 되기 위해 최선을 다하지만,
공작의 친딸인 비비안의 병이 낫는 순간, 가족들에게 버려진다.

아니, 그 때마다 버려졌다는 것이 맞을 것이다.

""대체 얼마나 더 노력해야 하는 걸까요? 당신들의 가족이 되려면.""

나비아는 피에 젖은 장갑을 벗었다.
그러자 오른 손목에 남들에게는 보이지 않는 숫자가 드러났다.

1

그녀는 숫자를 내려다보며 담담히 고백했다.

""이제 가족 놀이는 그만하려고요.""

그 순간, 손목의 숫자가 바뀌었다.

0

그렇게 다시 시작된 삶.

""나를 건드렸다면, 대가는 치러야지.""

과연 그녀는 아그니스 공작가에 복수하고,
성인이 될 때까지 자신을 보호해줄 임시 가족을 찾을 수 있을 것인가.",토,All,27393880,123138,1224704,//page-images.kakaoentcdn.com/download/resource?kid=boYsaD/hALR6YDkOd/wKn7EAnBMLNKmcGGR6mb21&filename=o1,"로맨스판타지, 궁정로맨스, 육아물, 가족후회물, 성장물, 환생물, 복수물, 초월적존재, 순정남, 외유내강, 오래된연인, 치유물, 힐링물",154
67437111,그 악녀가 검을 든 이유,"윤지선,팀 릴리즈,오촘",웹툰,로판,"“마님이 전해달란다. 곧 네 가족들도 네 뒤를 따라가게 될 거라고.”

새어머니의 오랜 학대와 모함 끝에 살해당했다.

모든 게 끝이라고 생각했건만 두 번의 환생 후 원래의 나,
희대의 악녀로 알려진 '에린 리서스'로 회귀하게 되었다.

모든 걸 잃고, 사랑하는 사람마저 떠나보내기 전으로.

“당신에게 말 못 할 사정이 있다는 걸 압니다. 준비가 되면 그때 제게 말해 주세요.”

모두에게 친절하고 자애로운 2 황자, '페르딘 렉서스'.
과거로 되돌아와 다시 그와 마주했을 때 다짐했다.

이 사람을 반드시 살리겠다고.
설령 진짜 악녀가 되어서라도.",수,Fifteen,1878731,5761,56697,//page-images.kakaoentcdn.com/download/resource?kid=htHuW/dJMb9P0uD1j/H6LgNHiX5TLwhJnFrIhcoK&filename=o1,"로맨스판타지, 회귀물, 복수물, 짝사랑, 능력녀, 다정남",21
66100724,시어머니지만 고부 갈등은 싫습니다,"ON,뿌기,파란소파",웹툰,로판,"시집오자마자 죽어버린 남편 때문에
졸지에 과부에 공작가의 큰마님이 되었다.

""저희와 같이 살지 않으시겠어요~?""
의붓아들은 그저 해맑게 아내 앞에서 시어머니인 내 편을 들어주고,

""앞으로도 바른 몸가짐을 유지해 주시길 바랍니다.""
나보다 연상인 며느리는 나를 탐탁지 않아 한다.

이거, 고부 갈등 프로그램의 도입부 아니야?

와중에 전생에 학원 강사였던 경험을 살려
금쪽이들을 상담하게 되기까지?!


본격 현대인의 로판 고부 갈등 프로그램에 금쪽 상담소 오픈!
(특이 사항: 출연료 없음)",토,All,4996009,27150,269881,//page-images.kakaoentcdn.com/download/resource?kid=NqNB8/hAJq6GXaaX/DwAwguIveqSL9DGNFKX5Kk&filename=o1,"로맨스판타지, 시월드, 환생물, 능력녀, 자상녀, 다정남, 계략남, 여주판타지, 가족물, 걸크러쉬, 오해물, 빙의물",42
63849899,북부 대공,"하의밤,꼬,투머치텐션",웹툰,로판,"‘나는 오늘 이곳으로 시집 왔다.’

19금 피폐물 소설 <괴물 대공>에서 살인귀라 불리는 남주 바라스와 결혼해
평생을 감금된 채 살아갈 여주 셀렌으로 빙의했다!

모두가 존경하는 전쟁 영웅이지만
보름달이 뜨면 잔인한 ‘살성’도 함께 눈뜨는
바라스가 두려웠지만
소설과 달리 끔찍한 외모를 가지지도, 날 괴롭히지도 않아 혼란스러운데…

***
왜 원작과 달리 아직도 감금을 안 하지…?
그리고 이 남자… 생각보다 부드럽고 잘생겼잖아?
***

후계자만 낳으면 될 여자를 사 왔는데…
이 달달한 설탕 냄새를 풍기는 토끼 같은 여자는 뭐지?
어디도 가지 못하게 오늘 당장 감금을…
—하면 피곤할 테니 내일부터 하는 게 좋겠군…

사랑은 처음인 두 남녀의 오해 가득한 쌍방 삽질 로맨스!


ⓒ하의밤,꼬(원작:투머치텐션)/학산문화사",일,Fifteen,11655547,46962,467895,//page-images.kakaoentcdn.com/download/resource?kid=ci7jym/hAM50v9oSV/rn1LaijxDpxD4esf3xZh1K&filename=o1,"로맨스판타지, 오해물, 착각물, 빙의물, 첫사랑, 나쁜남자, 순정남, 츤데레남, 집착남, 엉뚱발랄녀, 애교녀, 순진녀, 달달물, 회귀물, 쌍방삽질",63
58474045,재앙급 영웅님이 귀환하셨다,"HEATS(REDICE STUDIO),이범근(REDICE STUDIO),산지직송",웹툰,판타지,"지상에 최강의 영웅이 있었다.

“하지만 죽었잖아. 우리가 죽인 놈이 어떻게 돌아와?”
“그러게. 돌아올 수 있으면 한번 돌아와 보라지.”

그런데 20년 만에 진짜 돌아와 버렸다?

“뭘 그리 놀래? 왜. 양심에 찔릴 짓이라도 하셨나?”

이 XX들. 가만 안 둔다.",목,All,51312295,186813,1843910,//page-images.kakaoentcdn.com/download/resource?kid=cuSRiE/hAJjNgrk6Y/aBLZNsIuNDTxNb5xnfSAJk&filename=o1,"레이드, 복수, 귀환, 깽판, 먼치킨, 영웅/신화, 아티팩트, 신",142
66803639,신성력은 돈으로 사겠습니다,"KD,사동,녹타",웹툰,로판,"죽어서 천국으로 갈 줄 알았는데, 소설에 빙의해 강제로 인생 2회차를 시작했다.
하필이면 가짜 성녀이자, 악역 '오르델 키리스'로!

겨우 마음을 다잡고 진짜 성녀가 오기 전까지 이 찢어지게 가난한 대신전을 먹여 살리려고 결심했더니, 이번엔―

【신성력 100% 달성을 위해선 100억이 필요합니다.】

세계 멸망을 막으려면 돈으로 태양신을 회복시켜야 한다고?
뭐야, 내 천국 돌려줘요.

* * *

돈을 벌기 위해 열심히 주변을 털어먹고 다녔다.
그런데 성녀 노릇을 너무 잘했나?

“대신전과 성녀님, 둘 중 하나를 택해야 한다면 저는 성녀님을 지킬 것입니다.”
내가 가짜인 걸 모르는 성단장이 나를 지켜주겠다고 하고.

“역시 저보다 나은 금고는 없죠?”
어쩌다 구하게 된 원작의 악역은 내 지갑을 자처하며…….

“성녀님이 가짜라고 해도, 저는 성녀님을 떠나보낼 생각이 추호도 없습니다.”
내가 가짜 성녀인 걸 아는 대신관마저 날 붙잡는다.

게다가 이 세계, 단순히 소설 속이라기엔 뭔가 상당히 수상쩍은데……?
나, 그냥 천국으로 보내주면 안 될까?",일,All,3185884,12483,123908,//page-images.kakaoentcdn.com/download/resource?kid=l4CV2/hAJmv76erk/ExFKiqLH8sWHKGt9vS9dIk&filename=o1,"로맨스판타지, 차원이동물, 빙의물, 환생물, 능글남, 유혹남, 다정남, 존댓말남, 능력녀, 외유내강, 걸크러쉬, 직진녀, 권선징악",32
62263340,환생한 암살자는 검술 천재,"다온스튜디오,테스,글개미",웹툰,판타지,"나의 전생은 목줄이 묶여진 개였다.
부모의 얼굴도 기억나지 않고, 그저 감정 없는 도구와 같이 살아온 삶.
그 삶의 끝은 주인에게 처참히 살해당하는 것.
그렇게 삶이 끝나는 줄 알았다.

하지만 눈을 다시 떴을 땐, 난 대륙 최강의 가문의 막내로 태어나있었다.

이젠 복수를 위해, 그리고 새로운 삶 속에서 날 아껴준 이들을 위해
비수가 아닌 검을 들겠다.",금,All,17240952,68008,672237,//page-images.kakaoentcdn.com/download/resource?kid=r1YbD/hAKLGOdE7T/eZz1SrGEnmKUACs0IfXdk0&filename=o1,"복수, 환생, 전쟁, 깽판, 먼치킨, 시스템, 먹방/요리, 천재, 노력, 성장, 검사, 살수, 신, 마왕, 왕족/귀족",76
56704518,다정한 그대를 지키는 방법,"하운드,김지의,마약젤리",웹툰,로판,"나를 증오하는 남자와 결혼하게 되었다.
나의 어머니가 그의 가족들을 죽였으니, 당연한 일이었다.

“결혼 전에 꼭 약속해 주셨으면 하는 게 있어요
반년 후엔, 이혼해 주셨으면 해요.”

“……네?”

“억지로 하는 결혼이잖아요. 원치 않는 결혼을 굳이 이어 갈 필요 없다고 생각해요.”

“원치 않는, 결혼이요.”

그는 멍하니 나의 말을 반복했다.

[회귀/선결혼 후연애/능력녀/존대남/대형견 남주/약간의 착각계/치유계/쌍방구원/정통 로맨스 지향]",화,All,74206252,352896,3522724,//page-images.kakaoentcdn.com/download/resource?kid=cJXcZ/hAJrLiAr7X/VBfZ0KjAnw80FHvMXGA931&filename=o1,"로맨스판타지, 다정남, 존댓말남, 대형견남, 능력녀, 순진녀, 잔잔물, 치유물, 힐링물",161
67135905,다정한 집착 남주에게 사로잡히면,"디앤엘,참마(팀 크리에이툰),시세Sisse",웹툰,로판,"남주에게 처단당하는 악역 마탑주의 여동생으로 빙의했다.
죽지 않기 위해 악역 오빠를 갱생시키려 노력하며 여태 무사히 보내왔는데…

네가 왜 여기서 나와?

남주가 우리 별장 앞에 쓰러져 있다?
그대로 죽게 놔둘 수 없어 일단 주워왔는데…… 남주의 상태가 좀 이상하다.

“키스해 줘요, 로즈. 당신이 아니면 나 죽어요.”
“로즈…… 제발, 당신이 필요해요. 날 구해줘요…….”

난 그저 악당의 여동생일 뿐인데? 도대체 왜 나한테 이러는 거야!

다 죽어 가는 남주를 외면할 수 없어 결국, 그를 도와주었는데…

“좀 더 깊은 관계가 되어 봐요, 우리.”
“네? 깊은…… 관계요?”
“키스도 하고, 다른 것도…….”

그가 애타는 표정으로 나를 바라보며 날 끌어당겨 품에 가뒀다.
눈이 부시도록 환한 미소를 지으며.

“난 당신이 처음이에요, 로즈.”

아, 아니, 제가 처음이시면 안 되는데요!",월,Fifteen,1436495,4637,45466,//page-images.kakaoentcdn.com/download/resource?kid=bViWFh/hAOak1k7u9/mckqagSRdXln7VX1qP2nyk&filename=o1,"로맨스판타지, 짝사랑, 로맨틱코미디, 달달물, 직진남, 집착남, 빙의물",25
62711843,수의사님! 안녕하세요?,"탄단,사기21(니니),서건주,스튜디오 니니",웹툰,드라마,"[멍멍동물병원]

동물병원을 개원한 첫날,
응급환자를 맞이하게 되고 다행히 별문제 없이 치료를 마쳤는데...

""많이 아팠지? 잘 버텼어, 몽이야.""
""별말쓰믈여. 성생님 덕부네 사라쓰니다.""

설마 지금... 말티즈가 말을 한 건가??

""근데 성생님은 내 말이 들려요?""

어제까지만 해도 평범한 수의사던 내가...
아무래도 동물들의 말을 듣게 된 것 같다!! 왜??!",목,All,17482233,122548,1222504,//page-images.kakaoentcdn.com/download/resource?kid=m5RqV/hAJmOGt6Vn/Ny7HRV8NiRjFdXvIDFEQbK&filename=o1,"힐링물, 일상물, 일상, 초능력, 메디컬, 가족, 친구, 의사, 동물, 이야기중심, 잔잔한, 사랑스러운, 귀여운, 고퀄리티, 노블코믹",99
65866900,피폐 역하렘 남주들의 막내 처제가 되었다,"은렌,리나,매드럼",웹툰,로판,"꿈도 희망도 없는 피폐 역하렘 소설 속에 환생했는데, 무슨 이유 때문인지 여주가 죽어버렸다.

원작이 파괴되다 못해 사라진 충격도 잠시. 언니들이 남주들과 이어지기 시작했다.

장난기 많은 집착 황제에게는 어른스럽고 다정한 큰 언니가.
무뚝뚝한 세계관 최강자 검사에게는 연애 천재 둘째 언니.
바람둥이 천재 마탑주에겐 시니컬한 막내 언니.
나? 나는 이제 여섯 살이라 러브라인을 가졌다간 철컹철컹이다.

아무튼 언니들은 남주들과 잘 맞는지 결혼식을 올렸다. 그런데…….

“릴리아나. 오빠라고 불러봐.”
“형부들 중에 내가 제일 좋지?”
“황명이야. 막내 처제는 황궁에서 공주 대접을 받으며 살 거다.”

나는 그냥 언니들과 넷이 살던 때로 돌아가고 싶은데요?",일,All,6680839,36427,362400,//page-images.kakaoentcdn.com/download/resource?kid=qce4m/hAJmzCnWIm/9poAkui7wgBEBlWQyKKWWK&filename=o1,"로맨스판타지, 육아물, 환생물, 성장물, 가족물, 짝사랑, 순정남, 짝사랑남, 능력녀, 엉뚱발랄녀, 친구>연인, 소꿉친구, 힐링물",53
